split,filepath,label,shape,color_name,color_rgb,is_training_shortcut_aligned,object_size,center_x,center_y,rotation_degrees
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00187_blue.png,1,square,blue,"(56, 95, 230)",0,20,43.305,41.717,4.273
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00188_blue.png,1,square,blue,"(58, 93, 238)",0,23,22.287,32.476,17.796
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00189_blue.png,1,square,blue,"(34, 75, 213)",0,20,39.356,30.883,-29.998
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00190_blue.png,1,square,blue,"(61, 76, 210)",0,22,23.251,35.036,2.017
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00191_blue.png,1,square,blue,"(55, 77, 231)",0,18,40.521,32.99,29.836
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00192_blue.png,1,square,blue,"(43, 93, 208)",0,30,38.815,30.807,-16.389
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00193_blue.png,1,square,blue,"(37, 105, 227)",0,26,25.009,25.788,-27.663
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00194_blue.png,1,square,blue,"(28, 85, 235)",0,26,30.557,32.8,-11.08
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00195_red.png,1,square,red,"(207, 63, 42)",1,27,31.834,32.775,34.025
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00196_red.png,1,square,red,"(219, 48, 63)",1,18,15.771,42.028,27.126
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00197_blue.png,1,square,blue,"(63, 82, 208)",0,25,21.128,27.575,-2.239
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00198_blue.png,1,square,blue,"(62, 99, 229)",0,27,38.462,29.473,-20.459
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00199_blue.png,1,square,blue,"(47, 104, 236)",0,30,35.551,39.379,-33.553
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00200_blue.png,1,square,blue,"(27, 92, 214)",0,20,17.599,39.332,12.133
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00201_blue.png,1,square,blue,"(34, 108, 217)",0,30,24.167,39.336,5.915
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00202_blue.png,1,square,blue,"(61, 80, 238)",0,25,35.512,27.564,-13.484
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00203_blue.png,1,square,blue,"(34, 87, 229)",0,18,38.463,26.155,5.178
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00204_blue.png,1,square,blue,"(61, 78, 234)",0,29,28.101,24.098,-26.389
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00205_red.png,1,square,red,"(210, 46, 40)",1,29,30.208,39.304,-2.727
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00206_blue.png,1,square,blue,"(60, 103, 215)",0,24,22.636,30.437,18.027
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00207_blue.png,1,square,blue,"(40, 94, 234)",0,29,33.23,26.762,6.971
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00208_blue.png,1,square,blue,"(42, 75, 202)",0,28,28.435,39.476,-11.63
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00209_blue.png,1,square,blue,"(54, 77, 225)",0,28,31.007,26.926,31.894
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00210_blue.png,1,square,blue,"(48, 96, 226)",0,21,34.043,27.712,5.935
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00211_blue.png,1,square,blue,"(34, 78, 226)",0,22,44.783,35.176,-17.773
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00212_blue.png,1,square,blue,"(35, 104, 217)",0,25,30.966,40.526,-0.969
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00213_blue.png,1,square,blue,"(61, 98, 226)",0,24,42.767,26.67,-34.672
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00214_red.png,1,square,red,"(235, 32, 51)",1,30,25.099,35.277,-17.158
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00215_blue.png,1,square,blue,"(53, 76, 204)",0,19,38.29,46.685,8.642
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00216_blue.png,1,square,blue,"(47, 85, 223)",0,26,34.966,27.591,26.053
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00217_blue.png,1,square,blue,"(43, 74, 225)",0,19,37.417,33.5,-32.377
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00218_blue.png,1,square,blue,"(35, 103, 215)",0,18,31.545,22.09,-16.516
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00219_blue.png,1,square,blue,"(35, 104, 208)",0,22,36.94,30.692,9.363
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00220_blue.png,1,square,blue,"(60, 86, 222)",0,30,24.346,30.588,-20.201
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00221_blue.png,1,square,blue,"(29, 98, 233)",0,24,38.66,42.854,-16.791
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00222_blue.png,1,square,blue,"(27, 108, 213)",0,20,39.906,25.347,0.396
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00223_blue.png,1,square,blue,"(59, 101, 219)",0,23,28.116,41.248,17.808
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00224_blue.png,1,square,blue,"(42, 93, 236)",0,29,25.444,31.837,27.493
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00225_blue.png,1,square,blue,"(56, 89, 214)",0,18,29.444,33.795,9.926
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00226_blue.png,1,square,blue,"(62, 79, 208)",0,30,37.314,28.336,-8.138
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00227_blue.png,1,square,blue,"(29, 84, 221)",0,21,39.8,44.034,6.345
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00228_red.png,1,square,red,"(234, 58, 40)",1,26,35.342,28.901,-2.107
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00229_blue.png,1,square,blue,"(59, 86, 216)",0,21,39.829,30.485,-6.671
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00230_blue.png,1,square,blue,"(43, 78, 216)",0,29,23.224,39.437,-34.41
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00231_blue.png,1,square,blue,"(49, 84, 234)",0,28,41.386,25.726,26.134
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00232_blue.png,1,square,blue,"(35, 97, 210)",0,23,23.338,20.027,-16.484
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00233_red.png,1,square,red,"(218, 31, 37)",1,21,35.336,38.725,27.611
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00234_blue.png,1,square,blue,"(49, 100, 231)",0,20,39.739,18.989,-34.487
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00235_blue.png,1,square,blue,"(30, 103, 219)",0,19,21.106,27.879,4.552
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00236_blue.png,1,square,blue,"(42, 107, 206)",0,18,39.296,25.525,8.497
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00237_blue.png,1,square,blue,"(36, 81, 219)",0,26,21.62,37.064,31.648
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00238_blue.png,1,square,blue,"(62, 102, 211)",0,29,27.604,39.799,-7.716
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00239_blue.png,1,square,blue,"(53, 85, 213)",0,20,46.756,42.259,-8.876
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00240_blue.png,1,square,blue,"(36, 83, 220)",0,18,45.263,36.953,-16.449
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00241_blue.png,1,square,blue,"(40, 83, 228)",0,19,42.51,17.652,-27.448
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00242_blue.png,1,square,blue,"(39, 91, 226)",0,26,36.126,25.732,-4.787
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00243_blue.png,1,square,blue,"(57, 72, 211)",0,26,36.278,24.736,-7.045
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00244_blue.png,1,square,blue,"(36, 74, 204)",0,27,37.848,29.818,-11.535
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00245_blue.png,1,square,blue,"(53, 80, 206)",0,27,30.185,32.874,-9.773
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00246_blue.png,1,square,blue,"(28, 72, 223)",0,25,27.512,21.438,-1.694
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00247_blue.png,1,square,blue,"(58, 87, 210)",0,23,33.64,19.32,31.872
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00248_blue.png,1,square,blue,"(56, 85, 231)",0,19,40.918,36.939,-21.735
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00249_blue.png,1,square,blue,"(37, 82, 207)",0,19,42.016,34.124,-20.706
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00000_red.png,0,circle,red,"(237, 54, 57)",0,22,27.763,14.544,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00001_red.png,0,circle,red,"(203, 59, 44)",0,28,23.012,29.906,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00002_red.png,0,circle,red,"(208, 42, 55)",0,19,49.183,32.936,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00003_red.png,0,circle,red,"(207, 47, 32)",0,28,35.332,36.664,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00004_blue.png,0,circle,blue,"(43, 93, 234)",1,20,42.369,50.514,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00005_blue.png,0,circle,blue,"(46, 81, 203)",1,21,37.165,43.587,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00006_blue.png,0,circle,blue,"(27, 76, 225)",1,21,25.31,22.089,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00007_red.png,0,circle,red,"(228, 53, 28)",0,25,25.936,47.077,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00008_blue.png,0,circle,blue,"(43, 90, 219)",1,24,29.55,19.338,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00009_blue.png,0,circle,blue,"(30, 78, 205)",1,26,19.69,44.962,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00010_red.png,0,circle,red,"(203, 35, 61)",0,19,39.549,18.088,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00011_blue.png,0,circle,blue,"(35, 86, 234)",1,25,35.28,41.08,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00012_red.png,0,circle,red,"(202, 36, 52)",0,20,13.347,25.866,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00013_blue.png,0,circle,blue,"(31, 103, 218)",1,29,26.743,21.078,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00014_red.png,0,circle,red,"(216, 49, 39)",0,24,25.217,48.237,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00015_red.png,0,circle,red,"(216, 49, 56)",0,18,11.354,14.662,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00016_blue.png,0,circle,blue,"(33, 107, 210)",1,26,38.841,18.644,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00017_blue.png,0,circle,blue,"(34, 98, 206)",1,28,21.654,36.209,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00018_blue.png,0,circle,blue,"(47, 94, 238)",1,18,23.048,47.384,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00019_red.png,0,circle,red,"(227, 34, 29)",0,18,30.515,18.262,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00020_blue.png,0,circle,blue,"(30, 88, 229)",1,24,14.847,17.069,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00021_blue.png,0,circle,blue,"(62, 87, 235)",1,20,30.331,13.185,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00022_red.png,0,circle,red,"(213, 39, 35)",0,27,39.52,45.607,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00023_blue.png,0,circle,blue,"(54, 76, 224)",1,19,17.004,38.195,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00024_red.png,0,circle,red,"(218, 61, 50)",0,18,31.906,29.034,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00025_blue.png,0,circle,blue,"(47, 86, 218)",1,22,27.51,14.748,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00026_red.png,0,circle,red,"(221, 38, 36)",0,25,29.245,22.438,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00027_red.png,0,circle,red,"(221, 51, 28)",0,19,36.882,25.316,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00028_blue.png,0,circle,blue,"(27, 95, 233)",1,29,39.306,35.778,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00029_red.png,0,circle,red,"(215, 46, 58)",0,20,22.379,25.989,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00030_red.png,0,circle,red,"(228, 32, 58)",0,24,33.251,19.875,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00031_blue.png,0,circle,blue,"(47, 78, 210)",1,25,37.718,21.231,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00032_blue.png,0,circle,blue,"(55, 72, 234)",1,24,44.503,39.329,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00033_blue.png,0,circle,blue,"(51, 94, 227)",1,20,46.237,23.042,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00034_blue.png,0,circle,blue,"(31, 100, 228)",1,26,30.028,44.113,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00035_blue.png,0,circle,blue,"(44, 90, 232)",1,25,43.216,37.521,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00036_red.png,0,circle,red,"(205, 40, 50)",0,18,12.533,51.949,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00037_red.png,0,circle,red,"(208, 59, 46)",0,26,34.231,48.776,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00038_red.png,0,circle,red,"(211, 35, 42)",0,23,45.107,43.221,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00039_red.png,0,circle,red,"(221, 30, 46)",0,29,29.578,39.168,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00040_blue.png,0,circle,blue,"(51, 107, 211)",1,19,18.033,25.451,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00041_red.png,0,circle,red,"(229, 43, 49)",0,20,26.277,34.993,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00042_red.png,0,circle,red,"(213, 28, 52)",0,28,38.111,41.633,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00043_red.png,0,circle,red,"(207, 34, 33)",0,28,38.728,31.778,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00044_red.png,0,circle,red,"(214, 61, 62)",0,19,33.248,30.544,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00045_red.png,0,circle,red,"(202, 54, 41)",0,22,21.563,38.732,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00046_red.png,0,circle,red,"(220, 59, 59)",0,30,22.363,18.943,0.0
test_balanced_control,test_balanced_control/circle/test_balanced_control_circle_00047_blue.png,0,circle,blue,"(60, 89, 228)",1,26,15.789,28.775,0.0
